Empresa,Area,Ubicacion,Descripcion
Puerta Sur S.A.,Agricultura / Pesca / Ganaderia,Capital Federal,"Almacen Del Sur es una Linea de Productos Delicatessen que conjuga procedimientos de elaboracion gourmet con materias primas de calidad premium. Nuestra produccion se desarrolla en una tipica casona, fundada en 1888, por una familia de inmigrantes. Esta ubicada en el departamento de Maipu, provincia de Mendoza, Argentina y ha sido especialmente recuperada para este emprendimiento. El desafio principal de esta linea gourmet es mantener siempre plenos los sabores y aromas, desde la materia prima recien cosechada hasta su envasado posterior; y esta especialmente dedicada a paladares aguzados que eligen con dedicacion cada alimento que llevan a su mesa. Con las recetas de estos productos hemos rescatado tradiciones culinarias de los inmigrantes espanoles e italianos que, como nuestros bisabuelos, llegaron a la Argentina a principios del siglo pasado. Es la fusion de recetas de tradicion familiar lo que nos permite llegar a su mesa con esta extraordinaria y novedosa seleccion de manjares. Este emprendimiento, unico en su tipo, ha concebido su seleccion delicatessen como una linea de maxima calidad para exportacion."
Macellarius S.A,Agricultura / Pesca / Ganaderia,Buenos Aires,Frigorifico de gran renombre y con 20 anos en el mercado de las carnes de exportacion.
Marfrig Argentina S.A.,Agricultura / Pesca / Ganaderia,"Beccar, Buenos Aires-GBA",Matanza de ganado bovino.
Agrovet,Agricultura / Pesca / Ganaderia,"Quimili, Santiago del Estero",Agrovewterinaria con 2 anos de antiguedad en el ramo.
Demos,Agricultura / Pesca / Ganaderia,Cordoba,Venta de Productos Agropecuarios
Las Trojas SA,Agricultura / Pesca / Ganaderia,Buenos Aires,"Produccion, comercializacion y exportacion de productos agropecuarios."
Lumarca SA,Agricultura / Pesca / Ganaderia,"Ituzaingo, Corrientes",Empresa agropecuaria fundada en el ano 2004 con sucursales en diversas provincias del nordeste y centro del pais.
La Tava srl,Agricultura / Pesca / Ganaderia,Buenos Aires,Estancia La Taba Carnes - granja - quesos & fiambres - delicateses
Multipap S.R.L.,Agricultura / Pesca / Ganaderia,Buenos Aires,"Multipap S.R.L. es una empresa especializada en la seleccion nacional, produccion y comercializacion de Materias Primas para la Industria Alimenticia. Despliega todo su potencial humano para alcanzar los mas efectivos resultados, tanto en nuestros productos, como en la atencion cordial y personalizada, que nos han caracterizado en estos 10 anos de trabajo constante en busqueda de la calidad total."
Chem.Eco. Argentina SRL,Agricultura / Pesca / Ganaderia,Salta,"Chem.Eco. es una empresa con mas de 10 anos en el mercado de agroquimicos en el noroeste argentino ( Salta, Tucuman, Jujuy, Santiago del Estero, Chaco ) . En el transcurso de estos anos nos hemos especializado en la parte de prevencion de enfermedades en cultivos como ( Soja, Poroto, Tabaco, Horticultura, Etc ). Tambien nos hemos diferenciado en la Asistencia personalizada sobre nuestros productos"
Stevia Uruguay SH,Agricultura / Pesca / Ganaderia,Capital Federal,Elaboracion de Te de Stevia
La Vuelta de San Antonio SA,Agricultura / Pesca / Ganaderia,Capital Federal,"Empresa dedicada a la explotacion y administracion de un campo en la localidad de Lima, Provincia de Buenos Aires."
Legarreta Propiedades,Agricultura / Pesca / Ganaderia,"Catamarca, Capital Federal","Somos una empresa de servicios inmobiliarios que opera desde hace anos en la zona de Caballito, Flores, Floresta, Almagro y V. Luro. Nos destacamos por el trato con el cliente y nuestra etica profesional. Tambien por el cuidado que damos a nuestros productos. Por lo tanto, todos los que quienes quieran sumarse a nuestro equipo deben poseer un perfil acorde al servicio que brindamos."
La Espiga de Oro,Agricultura / Pesca / Ganaderia,"Pilar, Buenos Aires",Importante Panificadora de Zona norte
RENAULT,Agricultura / Pesca / Ganaderia,"Agronomia, Buenos Aires-GBA",Automotriz
Duval Flores S.A,Agricultura / Pesca / Ganaderia,"La Paz, Entre Rios","Empresa agropecuaria, con mas de 50 anos de trayectoria. Nos dedicamos principalmente a la produccion y comercializacion de Arroz elaborado."
Compania Industrializadora Argentina de Carnes S.A.,Agricultura / Pesca / Ganaderia,"Salta, Salta",Importante Frigorifico de la provincia de Salta.
GESTION PORCINA S.A,Agricultura / Pesca / Ganaderia,"Arguello, Cordoba",EMPRESA CORDOBESA DEDICADA A LA GESTION DE GRANJAS PORCINAS ABARCANDO EL ASESORAMIENTO TECNICO COMO EL MONTAJE DE ESTABLECIMIENTOS Y PROVISION DE MATERIALES.
Los Jagueles SA,Agricultura / Pesca / Ganaderia,"Rosario, Santa Fe",Empresa dedicada a la explotacion ganadera en plena consolidacion de su crecimiento. El principal denominador comun en el equipo de trabajo es la pasion por el producto que ofrecen.
Ivan Tunkiewiez,Agricultura / Pesca / Ganaderia,"Salta, Salta",Distribuidora de insumos veterinarios
Campo Austral S.A,Agricultura / Pesca / Ganaderia,"Pilar, Buenos Aires","Importante empresa alimentos la cual se encuentra radicada en el Parque Industrial de Pilar, siendo lider en los productos alimenticios que elabora y en su rubro."
marianimartin,Agricultura / Pesca / Ganaderia,"Ezeiza, Buenos Aires-GBA",venta de maquinarias viales y agricolas
Fish Company SRL,Agricultura / Pesca / Ganaderia,"San Fernando, Buenos Aires-GBA","Somos una empresa Argentina dedicada a la comercializacion mayorista y minorista de pescados y mariscos con calidad premium. Contamos con 30 anos de experiencia en el mundo de la pesca. Con proveedores y clientes en Argentina, Latinoamerica, Europa y EEUU. Excelencia, servicio y compromiso con nuestros clientes impulsan nuestra organizacion, con los mas altos estandares de calidad y atencion personalizada. Nuestros procesos estan regidos por exigentes protocolos operativos."
En Carne Propia,Agricultura / Pesca / Ganaderia,"Cordoba, Cordoba","Centro Integral de Carnes especializado en la comercializacion de carne vacuna por mayor y menor. Venta a restaurantes, casas de comida, empresas de catering y rubros diversos."
CHACARA,Agricultura / Pesca / Ganaderia,"Lujan De Cuyo, Mendoza",Negocios agroindustriales
Brometan,Agricultura / Pesca / Ganaderia,"Burzaco, Buenos Aires-GBA","VENTA AL POR MAYOR DE ABONOS, FERTILIZANTES Y PLAGUICIDAS"
Alimentos Tropicales Argentinos,Agricultura / Pesca / Ganaderia,"Salta, Salta",Agroservicios
AGV Maquinas SRL,Agricultura / Pesca / Ganaderia,"Salta, Salta",Concesionario de maquinaria agricola New Holland
Puerto Arroyo Seco S.R.L.,Agricultura / Pesca / Ganaderia,"Arroyo Seco, Santa Fe","Nos dedicamos al acondicionamiento de cereales y oleaginosos, compra y venta en consignacion y exportacion de granos."
Sacarosa SRL,Agricultura / Pesca / Ganaderia,"San Miguel de Tucuman, Tucuman",Empresa de Agricultura y Servicios de envasado.
ARGENTI LEMON S A,Agricultura / Pesca / Ganaderia,"San Miguel de Tucuman, Tucuman","Producimos, empacamos y exportamos limon fresco en la provincia de Tucuman."
LAGUNA DEL DOCE,Agricultura / Pesca / Ganaderia,"Palermo, Capital Federal","Empresa Familiar dedicada a la Produccion y Comercializacion de Productos Agropecuarios (Carne, Soja, Maiz, Trigo, Cebada y Girasol), con campos en la Provincia de Buenos Aires."
Mantenimiento Lagos,Agricultura / Pesca / Ganaderia,"Retiro, Capital Federal","Trabajamos desde hace anos en el mantenimiento, construccion e impermeabilizacion de lagos, lagunas y humedales. nuestros clientes son barrios cerrados (mantenimiento) y estudios de diseno o particulares (para construccion)."
Norevo,Agricultura / Pesca / Ganaderia,"Agronomia, Capital Federal","Compania dedicada a la comercializacion de miel a granel. Radicada en zona sur, avellaneda."
Tradding Group,Agricultura / Pesca / Ganaderia,"San Miguel de Tucuman, Tucuman","Somos un grupo de empresas orientadas a facilitar insumos y servicios agricolas desde hace mas de 9 anos, con 4 sucursales instaladas estrategicamente en provincias del Noa tenemos una amplia red de puntos de ventas. Nos orientamos a la calidad y satisfaccion del cliente sobre todas las cosas."
Neuss Agropecuaria S.A.,Agricultura / Pesca / Ganaderia,Capital Federal,Explotacion agropecuaria en la provincia de Buenos Aires.
Damian Roch & Asociados,Agricultura / Pesca / Ganaderia,Capital Federal,Nuestra empresa es una consultora de Gestion de Empresas orientada a satisfacer las necesidades de nuestros clientes y acompanarlos en su crecimiento.
Los Angeles,Agricultura / Pesca / Ganaderia,Buenos Aires,Carniceria
Daniel Alejandro Lopes Rito,Agricultura / Pesca / Ganaderia,Buenos Aires,Empresa dedicada a la comercializacion de carne vacuna. Desde la compra en pie hasta llegar al consumidor.
KingBerry S.A.,Agricultura / Pesca / Ganaderia,Tucuman,"Somos una empresa dedicada a la produccion, empaque y comercializacion de arandanos y frutillas, bajo los estandares mas altos de calidad a nivel internacional."
La Parrilla de Congreso,Agricultura / Pesca / Ganaderia,Capital Federal,"Es una parrilla que comenzo hace dos anos, que se dedica a la venta de carne, pollos, achuras, ensaladas etc... Lo que tiene de particular esta'parrilla es la coccion de la carne, que es en asador criollo (a la lena), algo no muy convencional en la ciudad de Buenos Aires."
El campichuelo s.a.,Agricultura / Pesca / Ganaderia,Capital Federal,Adm. de Campos
Wright Fernandez Ursini,Agricultura / Pesca / Ganaderia,Capital Federal,Empresa Comercializadora de Insumos Agropecuarios y Veterinarios Con 18 Anos en el Mercado.
Santa Maria de Martin SA,Agricultura / Pesca / Ganaderia,Capital Federal,"Empresa Agropecuaria destinada a la produccion de siembra y cosecha de oleginosas, cereales y cria de ganado bovino."
Canada Seca,Agricultura / Pesca / Ganaderia,"San Rafael, Mendoza",Venta de agroquimicos
Concordia Farm,Agricultura / Pesca / Ganaderia,Capital Federal,Empresa dedicada a la explotacion de frutas y exportacion
CGM Aditivos Argentinos S.A,Agricultura / Pesca / Ganaderia,"Mataderos, Capital Federal",CGM Aditivos Argentinos S.A es la unica Empresa Argentina dedicada a la produccion y comercializacion de Cultivos Microbianos para la Industria Alimenticia. Somos una empresa joven pero con profesionales de amplia experiencia en biotecnologia al servicio de la Alimentacion.
Huilen srl,Agricultura / Pesca / Ganaderia,"Comodoro Rivadavia, Chubut",Emprendimiento productivo dedicado a la fruticultura ( cultivo de cerezas ) en la Patagonia Argentina.
Establecimiento San Cayetano,Agricultura / Pesca / Ganaderia,"Embarcacion, Salta","Empresa dedicada prestar servicios de clasificacion de granos, tales como poroto, garbanzo, etc. Se trabaja con maquinas electronicas que facilitan el proceso de limpieza de la mercaderia."
Todoriego Insumos SRL,Agricultura / Pesca / Ganaderia,"Polvorines, Buenos Aires","importadora y distribuidora mayorista de todo tipo de insumos de riego, tanto para la agricultura como para espacios verdes. Somos los lideres en el mercado, tenemos representaciones de la empresas lideres del mundo."
CeDePesca,Agricultura / Pesca / Ganaderia,"Mar del Plata, Buenos Aires","CeDePesca es una asociacion civil sin fines de lucro cuya mision es trabajar por pesquerias ecologicamente sustentables, socialmente justas y economicamente viables."
Tecnovital S.A.,Agricultura / Pesca / Ganaderia,Buenos Aires,Empresa exportadora de frutas Zona Norte.
innovacion y desarrollo agropecuario SA,Agricultura / Pesca / Ganaderia,Capital Federal,"Empresa focalizada en transformar la Agricultura de Precision en Agricultura de Decision, cocreamos valor con decisiones en red. Somos una empresa que viene incorporando tecnologia en la toma de decisiones de empresas agropecuarias, enlantando procesos y gestionando informacion. Ver video de promocion. http://www.youtube.com/watch?v=P7Oq-7z8I4s"
Ivan Tunkiewiez,Agricultura / Pesca / Ganaderia,"Salta, Salta",Distribuidora de insumos veterinarios
Campo Austral S.A,Agricultura / Pesca / Ganaderia,"Pilar, Buenos Aires","Importante empresa alimentos la cual se encuentra radicada en el Parque Industrial de Pilar, siendo lider en los productos alimenticios que elabora y en su rubro."
marianimartin,Agricultura / Pesca / Ganaderia,"Ezeiza, Buenos Aires-GBA",venta de maquinarias viales y agricolas
Compania Industrializadora Argentina de Carnes S.A.,Agricultura / Pesca / Ganaderia,"Salta, Salta",Importante Frigorifico de la provincia de Salta.
GESTION PORCINA S.A,Agricultura / Pesca / Ganaderia,"Arguello, Cordoba",EMPRESA CORDOBESA DEDICADA A LA GESTION DE GRANJAS PORCINAS ABARCANDO EL ASESORAMIENTO TECNICO COMO EL MONTAJE DE ESTABLECIMIENTOS Y PROVISION DE MATERIALES.
En Carne Propia,Agricultura / Pesca / Ganaderia,"Cordoba, Cordoba","Centro Integral de Carnes especializado en la comercializacion de carne vacuna por mayor y menor. Venta a restaurantes, casas de comida, empresas de catering y rubros diversos."
CHACARA,Agricultura / Pesca / Ganaderia,"Lujan De Cuyo, Mendoza",Negocios agroindustriales
Sacarosa SRL,Agricultura / Pesca / Ganaderia,"San Miguel de Tucuman, Tucuman",Empresa de Agricultura y Servicios de envasado.
Puerto Arroyo Seco S.R.L.,Agricultura / Pesca / Ganaderia,"Arroyo Seco, Santa Fe","Nos dedicamos al acondicionamiento de cereales y oleaginosos, compra y venta en consignacion y exportacion de granos."
RENAULT,Agricultura / Pesca / Ganaderia,"Agronomia, Buenos Aires-GBA",Automotriz
Duval Flores S.A,Agricultura / Pesca / Ganaderia,"La Paz, Entre Rios","Empresa agropecuaria, con mas de 50 anos de trayectoria. Nos dedicamos principalmente a la produccion y comercializacion de Arroz elaborado."
Fish Company SRL,Agricultura / Pesca / Ganaderia,"San Fernando, Buenos Aires-GBA","Somos una empresa Argentina dedicada a la comercializacion mayorista y minorista de pescados y mariscos con calidad premium. Contamos con 30 anos de experiencia en el mundo de la pesca. Con proveedores y clientes en Argentina, Latinoamerica, Europa y EEUU. Excelencia, servicio y compromiso con nuestros clientes impulsan nuestra organizacion, con los mas altos estandares de calidad y atencion personalizada. Nuestros procesos estan regidos por exigentes protocolos operativos."
Los Jagueles SA,Agricultura / Pesca / Ganaderia,"Rosario, Santa Fe",Empresa dedicada a la explotacion ganadera en plena consolidacion de su crecimiento. El principal denominador comun en el equipo de trabajo es la pasion por el producto que ofrecen.
Brometan,Agricultura / Pesca / Ganaderia,"Burzaco, Buenos Aires-GBA","VENTA AL POR MAYOR DE ABONOS, FERTILIZANTES Y PLAGUICIDAS"
Alimentos Tropicales Argentinos,Agricultura / Pesca / Ganaderia,"Salta, Salta",Agroservicios
AGV Maquinas SRL,Agricultura / Pesca / Ganaderia,"Salta, Salta",Concesionario de maquinaria agricola New Holland
Avicola Santa Rosa,Agricultura / Pesca / Ganaderia,"Mendoza, Mendoza",Somos una empresa familiar dedicada al rubro avicola (produccion de huevos exclusivamente) presentes en el mercado desde el ano 1973. Contamos con venta minorista y mayorista de nuestros productos.
La Superba,Agricultura / Pesca / Ganaderia,"Palermo, Capital Federal","La Superba esta ubicada a 70 Km de Buenos Aires, en Pilar. Es un centro especializado en cria de caballos de Polo. Con los maximos estandares en genetica, La Superba se dedica a la cria, doma y hechura de caballos de Polo."
UPL Argentina,Agricultura / Pesca / Ganaderia,"Olivos, Buenos Aires-GBA",
PONTICO S.A.,Agricultura / Pesca / Ganaderia,"Monserrat, Capital Federal",EMPRESA AGROEXPORTADORA
MAP OF AGRICULTURE S.A.,Agricultura / Pesca / Ganaderia,"Recoleta, Capital Federal",Map of Agriculture es lider en investigacion de mercados agropecuarios en Inglaterra e Irlanda y hoy comienza a ofrecer sus servicios en Argentina
