Empresa,Area,Ubicacion,Descripcion
Agrosad cia.ltda.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Desde 1977 nos hemos ido forjando como una empresa lider en la importacion y distribucion de semillas certificadas de hortalizas (marcas Agrosad, Bonanza y Tokita); pastos para produccion de leche, carne y lana (con la garantia de Westar seeds de los Estados Unidos); semillas de medicinales y ornamentales; insecticidas, herbicidas y fungicidas de los mejores formuladores a nivel mundial, lo cual nos ha permitido brindar soluciones integrales y de calidad al productor ecuatoriano."
Agrosolutions Cia. Ltda.,Agricultura / Pesca / Ganaderia,Pichincha,"AGROSOLUTIONS CIA LTDA, se dedica a la produccion y proceso de alimentos (frutilla y espinacas)"
Agricola Gonzalez,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","En Agricola Gonzalez y su division Fumigaciones ofrecemos la completa gama de ahuyentadores electronicos RADARCAN, que perturban a los animales molestos provocando su huida de la zona de accion de los aparatos. Los ahuyentadores SOLUCIONAN el problema que ocasiona la presencia de animales molestos y PREVIENEN su aparicion, sin los inconvenientes ni peligros que ocasionan los metodos convencionales."
Alpen Swiss,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Somos una agropecuaria industrial y comercial, recien formada con miras amplias de crecimiento en la industria lactea. Actualmente se dedicada unicamente a la agricultura y ganaderia, pero este ano comenzaran las operaciones en la industria lactea."
Alimentos Krumpis,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa relacionada con la produccion de productos organicos para exportacion. Poseemos fincas en ecuador y en usa.
Grupo Casa Grande,Agricultura / Pesca / Ganaderia,"Ambato, Tungurahua","Grupo Casa Grande, empresa dedicada a las actividades avicolas, con gran competencia a nivel nacional."
Carlos Arturo Arias Arango,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Somos representantes de empresas extranjeras fabricantes de equipos agropecuarios. Nos dedicamos a la importacion y comercializacion de maquinaria agropecuaria.
Rozen Valley,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Somos una empresa dedicada a la exportacion de todo tipo de flores frescas a diferentes destinos del mundo.
Campina del Quijos,Agricultura / Pesca / Ganaderia,Napo,"Constituida en 2001 con la finalidad de prestar servicios de asesoria, desarrollo y/o gestion de emprendimientos para el desarrollo sustentable; estudios y/o planes para la gestion ambiental, ordenamiento territorial y responsabilidad social; turismo sostenible, eco tecnicas y capacitacion. Opera desde su propia Estacion Agronomica ubicada en San Francisco de Borja,Provincia de Napo (100 Km. al Este de Quito."
Conservas Mundo Marino COMUMAP S.A.,Agricultura / Pesca / Ganaderia,Guayas,"Productora y Exportadora de Enlatados de Productos del Mar, el 90% de nuestra produccion es dedicada a la exportacion, nuestro principal objetivo es producir conservas con alta calidad acorde a las necesidades de nuestros clientes, otro de nuestros objetivos es aportar con fuentes de trabajo para el pais. Tenemos una presencia solida en el mercado desde 1997."
Floricola de Tabacundo,Agricultura / Pesca / Ganaderia,Pichincha,Empresa dedicada a la produccion de flores y derivados.
Industrial y Agricola Canas C.A.,Agricultura / Pesca / Ganaderia,Guayas,"Importante industria Agricola, productora y exportadora de frutas tropicales"
Hacienda Chilcapamba,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Nos dedicamos a la produccion pecuaria a traves de la explotacion de ganaderia de leche y carne, cultivos de hortalizas y vegetales."
Semagro S.A.,Agricultura / Pesca / Ganaderia,Pichincha,Somos la empresa lider en el sector agro-inductrial para incrementar la productividad de las haciendas lecheras del pais.
Carmita Products,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Somos una de las companias exportadoras de banano organico mas prestigiosas de Ecuador, con muchos anos de experiencia en la produccion, comercializacion y exportacion de banano y otras frutas tropicales de alta calidad."
Cepromar S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Somos una empresa dedicada a la exportacion de productos de pesca a Estados Unidos, Asia y Europa"
Celicaflor,Agricultura / Pesca / Ganaderia,Pichincha,"es una plantacion dedicada a la produccion de Rosas nace en octubre de 1998. Ubicada en Cayambe parroquia Juan Montalvo sector Loma Larga a 2900 metro sobre el nivel del mar, en las faldas del nevado Cayambe. cuenta con una area de 7 hectarias de produccion,con mas de 40 variedades, orientadas al mercado Ruso, Por las condiciones climaticas, geograficas y naturales del lugar nos permite ofrecer un producto de exelente calidad y color unico, que al anadir el recurso humano se convierte en un producto insuperable para cualquier mercado."
Sun Rite Farms,Agricultura / Pesca / Ganaderia,Pichincha,Empresa Floricola con 25 anos de trayectoria en el mercado nacional e internacional
Global Organics Cia. Ltda.,Agricultura / Pesca / Ganaderia,"Cuenca, Azuay","Global Organics es una empresa con 5 anos de experiencia en importacion y comercializacion de insumos organicos y ecologicos para la agricultura. Nuestra vision es ser el lider sudamericano en la comercializacion y soporte tecnio de insumos agricolas certificados, contribuyendo a la produccion de cultivos organicos, convencionales y de exportacion."
Exportadora,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Productora-Exportadora de Banano
Jardin Verde PJV S.A.,Agricultura / Pesca / Ganaderia,Pichincha,"Mision Somos un grupo especializado en la produccion, logistica y comercializacion, en los principales autoservicios del Ecuador, de agroindustriales y complementarios, que satisfacen las necesidades de proveedores, consumidores, clientes internos y externos, gracias a la excelencia de nuestro equipo humano, procesos y servicio de calidad. Vision Ser el grupo empresarial mas rentable e innovador de Sudamerica, lider en la industrializacion, distribucion y comercializacion de productos perecibles y complementarios."
Florana Farms,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Es una empresa floriocola dedicada a la produccion comercializacion y distribucion con el fin de lograr satisfacer a los clientes internos como externos por medio de mejoramiento continuo.
Mercalimsa,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Fabricacion de Fertilizantes y productos para el agro
Moniflor,Agricultura / Pesca / Ganaderia,"Latacunga, Cotopaxi",Empresa agroindustrial dedicada a la produccion y exportacion de rosas.
Outspan Ecuador S.A.,Agricultura / Pesca / Ganaderia,"Duran, Guayas","Importante Empresa Multinacional comercializadora y exportadora de productos agricolas, lider en cadena agro-commodities."
Compania Azucarera Valdez S.A.,Agricultura / Pesca / Ganaderia,"Milagro, Guayas","Somos una empresa de la industria azucarera con eficiencia, productividad, innovacion, solidez financiera y alta calidad de sus productos, comprometidos con el bienestar y calidad de vida de sus trabajadores, el desarrollo de la comunidad y la conservacion del medio ambiente."
Indumaranon Cia. Ltda.,Agricultura / Pesca / Ganaderia,"Esmeraldas, Esmeraldas",Ganaderia bovina de calidad por tres generaciones. Operaciones en la provincia de Esmeraldas y aperturando nuevas lineas en Quito.
Imvab Cia. Ltda.,Agricultura / Pesca / Ganaderia,"Ambato, Tungurahua","IMVAB Cia. Ltda. Es una entidad privada, con 27 anos de experiencia en el mercado Ecuatoriano. El giro del negocio es la Importacion y Distribucion de Productos Veterinarios de Laboratorios Internacionales reconocidos a nivel mundial dentro de la Medicina Veterinaria."
E M A C agroindustria,Agricultura / Pesca / Ganaderia,Guayas,EMAC es una industria dedicada al expendio de arroz y subproductos
Corporacion LANEC,Agricultura / Pesca / Ganaderia,"Duran, Guayas","Corporacion de Empresas Camaroneras, Agricolas, Industriales."
Hafreit S.A.,Agricultura / Pesca / Ganaderia,Guayas,Productora bananera
La Pesebrera,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Almacenes dedicados a la venta de articulos para el jinete y el caballo
Lactimvers,Agricultura / Pesca / Ganaderia,Chimborazo,LACTIMVERS es una compania dedicada a la produccion y distribucion al por mayor y menor de lacteos y derivados. Estamos ubicados en la provincia de Chimborazo canton Riobamba.
Hilsea Investiments Limited,Agricultura / Pesca / Ganaderia,Pichincha,Es una Empresa Floricola de 40 anos en ele mercado nacional internacional y se produce de la mas alta calidad flores
Loveroses S.A.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Loveroses, Floricola con 25 anos en el mercado internacional de Rosas"
Lambertus Lamerichs,Agricultura / Pesca / Ganaderia,Pichincha,Actividades de asesoramiento agricola Ecuador/ Colombia/ Peru
Marlenroses Ecuador S.A,Agricultura / Pesca / Ganaderia,"Latacunga, Cotopaxi",Floricola dedicada al cultivo de rosas .
Continex S.A.,Agricultura / Pesca / Ganaderia,"Latacunga, Cotopaxi","Continex S.A. es una empresa agricola dedicada a la produccion, venta, exportacion de rosas."
Lifinsa,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Importante compania pesquera.
Rosasecuador,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Empresa de procedencia Koreana, con registro legal en Usa y Ecuador, dedicada a la produccion de Rosas y exportacion a los Estados Unidos."
IBO s.a.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Somos la organizacion LIDER, en manejo de propuestas biologicas y sostenibles para la produccion Agricola, dentro de un marco ecologico y organico. Nuestra empresa con proyeccion internacional ha creado y desarrollado alternativas unicas, en el manejo agropecuario. En IBO tenemos juntos con nuestros clientes el compromiso de crear una produccion agropecuaria mas limpia y mas armonica con el medio ambiente, ofreciendo productos nobles a la naturaleza, creados con la mas alta tecnologia e investigacion biotecnologica, confiando en el excelente grupo humano con que contamos y teniendo la total seguridad que crecemos dentro de un ecosistema que protegemos, ganandonos el reconocimiento y prestigio de todo el entorno."
Roses & Roses Exportadora S.A,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa dedicada a la comercializacion de rosas ecuatorianas desde hace 15 anos.
Ecuatorian Flower,Agricultura / Pesca / Ganaderia,Pichincha,Empresa Floricola muy importante en el norte del pais.
Nature Farming,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Se requiere contadora con al menos un ano de experiencia. Actualizacion de nuevas reformas, Contabilidad de Costos, Contabilidad bajo NIIF y Finanzas. Manejo Avanzado de Excel, Word y afines al cargo. Calculo de costos, presupuestos, informe y cierre de producciones, declaraciones al SRI, anexos transaccionales Presupuestos, etc."
Rahan Meristem del Ecuador,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Laboratorio de cultivo de plantones de banano propagados in vitro con un alto nivel de especializacion agro-biotecnologica, considerado como una de las companias principales del mundo en propagacion meristematica de plantas de alta calidad."
"Rey del Mar, Reymar S.A.",Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Rey del Mar, Reymar S.A. Es una empresa cuyas granjas camaroneras estan ubicadas en Puna, esta empresa esta dedicada a la produccion de camaron, el mismo que es comercializado a las exportadoras."
Finca Florencanto CIA. LTDA.,Agricultura / Pesca / Ganaderia,Pichincha,Somos una floricola ecuatoriana dedicada al cultivo de la flor ipericum para ventas a nivel nacional e internacional.
Ecuamagic S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa Exportadora de flores tropicales
Oleaginosas Tropicales Olytrasa S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Olytrasa es una empresa ecuatoriana dedica desde hace mas de 35 anos a la elaboracion de aceites y grasas comestible de origen vegetal, nuestros productos es a base de materia prima seleccionada y de mejor calidad, utilizando para la elaboracion del mismo el Aceite de Palma Africana."
Ecuasinceridad,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa exportadora de banana pina md2 ect
FloricolaKavfot S.A,Agricultura / Pesca / Ganaderia,Pichincha,Floricola kavfot es una empresa floricola en crecimiento.-
Empacreci S.A,Agricultura / Pesca / Ganaderia,"Duran, Guayas",Empacadora de Camaron
Calademar,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa camaronera dedicada a la explotacion y produccion de especies bioacuaticas
Avicola Virgen del Pilar,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa dedicada al procesamiento de aves de engorde
Pivano s.a.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Importante empresa agricola, dedicada a la produccion y exportacion de frutas tropicales."
Procopromar Cia. Ltda,Agricultura / Pesca / Ganaderia,"Manta, Manabi",Nuestra empresa se dedica al procesamiento y exportacion de productos de alta calidad.
Fepp-Protierras,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","FEPP - PROTIERRAS es una empresa del Grupo Social FEPP que da respuesta a las organizaciones campesinas, indigenas, montubias y afroecuatorianas en sus necesidades de acceder y poseer legalmente la tierra y territorios. Aspiramos a dar este servicio con eficiencia y calidad, basado en los principios de solidaridad que como empresa del GSFEPP asumimos. Objetivo ""Lograr la estabilidad afectiva, social y economica de las familias campesinas, indigenas, montubias y afroecuatorianas, al satisfacer las necesidades de: Medir y definir linderos, acceder y poseer legalmente sus tierras y territorios""."
Provallemar Cia. Ltda,Agricultura / Pesca / Ganaderia,Pichincha,"Importante empresa dedicada a la comercializacion, distribucion de alimentos y mariscos"
Rosas de la Montana,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Produccion y exporacion de flores.
Promadelko S.A.,Agricultura / Pesca / Ganaderia,"Samborondon, Guayas","Empresa dedicada a cultivo de frutas tropicales, venta al por mayor de banano para exportacion.Nuestra actividad de produccion agricola esta concentrada cerca del puerto de Guayaquil destinadas a la produccion de banano para exportar a Estados Unidos y Europa."
Plantaciones Agricolas Uniplant S.A.,Agricultura / Pesca / Ganaderia,Pichincha,Empresa dedicada a cultivar frutas tropicales
Smercop,Agricultura / Pesca / Ganaderia,Tungurahua,Importacion y comercializacion de agroquimicos
Alimentos el Surtidor,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Productora de alimentos balanceados para animales.
Sisapamba Rosas y Rosas,Agricultura / Pesca / Ganaderia,Pichincha,"Sisapamba es una importante empresa floricola, con grandes proyecciones de crecimiento, ha forjado su nombre en base a la calidad, disponemos de varias certificaciones de gestion, hemos crecido lentamente pero con pasos firmes, somos una empresa solvente, con un nombre bien posicionado en el mercado internacional, nuestro producto lo destinamos exclusivamente a la exportacion."
Serviterra SA,Agricultura / Pesca / Ganaderia,"Santa Elena, Santa Elena","Somos una Industria Nacional pesquera, pertenecemos a un importante grupo industrial del pais cuya planta industrial esta ubicada en el Km 27- ruta del Spondylus Provincia de Santa Elena. La empresa iniciara las operaciones en este ano 2015, se dedicara al procesamiento e industrializacion del pescado para abastecer el mercado local e incursionar en el ambito internacional."
Avicola San Isidro S.A.Avisid,Agricultura / Pesca / Ganaderia,"Isidro Ayora, Guayas",Crianza de aves
Campoequip,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa de maquinaria agricola
ECUAGRO,Agricultura / Pesca / Ganaderia,"Riobamba, Chimborazo",VENTA DE INSUMOS PARA LA AGRICULTURA
FLORES DE LA MONTANA,Agricultura / Pesca / Ganaderia,"Cayambe, Pichincha",ES UN EMPRESA DEDICADA A PRODUCCION Y EXPORTAR FLOR DE CALIDAD.
FOODMARIN S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",FOODMARIN S.A. es una empresa dedicada a la explotacion de criaderos de larva de camaron.
ZAMPOLI,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Ofrecer alimentos inocuos de alta calidad con mayor vida anaquel y empaques innovadores.
Comercializadora Secret of Flower,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Empresa dedicada a la comercializacion de flores, ubicada en el sector de Cumbaya cerca del Scala Shopping. Excelente ambiente y grupo humano de trabajo."
Rosaprima Cia Ltda,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Rosaprima es una Empresa Privada fundada en 1995 que comenzo con apenas 4 hectareas y hoy por hoy se ha convertido en una Empresa lider en la exportacion de rosas de inmejorable calidad y con mas de 80 hectareas de produccion.
La Colina,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Somos una empresa dedicada a la fabricacion de minerales ancestrales con el proposito de mejorar la calidad de vida de los agricultores, acuacultores, avicultores e industrias."
AGRICOLA GUAPA SAS,Agricultura / Pesca / Ganaderia,---,"Empresas del sector de Agricultura, dedicada al cultivo de pina"
AVICOL S.A.,Agricultura / Pesca / Ganaderia,"La Mana, Cotopaxi",PRODUCCION Y COMERCIALIZACION DE PRODUCTOS AVICOLAS
GRUPO ARAUJO,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa del sector Agropecuario
THETRADEBAY.COM,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",COMERCIALIZACION DE PRODUCTOS ACUICOLAS PARA EL EXTERIOR
GUAYATUNA S.A.,Agricultura / Pesca / Ganaderia,"Playas, Guayas",EMPRESA PESQUERA
horno de lena,Agricultura / Pesca / Ganaderia,"Loja, Loja",Panaderia Horno de Lena
AGENCIA DE REGULACION Y CONTROL DE LA BIOSEGURIDAD Y CUARENTA PARA GALAPAGOS,Agricultura / Pesca / Ganaderia,"Santa Cruz, Galapagos","La Agencia de Regulacion y Control de la Bioseguridad y Cuarentena para Galapagos (ABG) se crea mediante decreto Ejecutivo No. 1319, como una entidad tecnica de derecho publico, adscrita al Ministerio del Ambiente, con personeria juridica, con autonomia administrativa, financiera, tecnica y operativa, con sede en Puerto Ayora, canton Santa Cruz , provincia de Galapagos."
Intergenetics,Agricultura / Pesca / Ganaderia,"Ruminahui, Pichincha",Comercializacion y asesoria de productos ganaderos para inseminacion y crianza de animales
Ecopallana,Agricultura / Pesca / Ganaderia,"Riobamba, Chimborazo",Empresa dedicada a la produccion y comercializacion de alimentos
CELIA MARIA,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",NUESTRA EMPRESA SE DEDICA A LA AGRICULTURA DE BANANO ORGANICO
Asociacion agropecuaria tambo alegre,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Somos una asociacion agricola enfocada en industrializar la produccion de nuestros socios y comercializarla en todo el pais, bajo la marca FreiFruts."
AVICOL S.A.,Agricultura / Pesca / Ganaderia,"La Mana, Cotopaxi",PRODUCCION Y COMERCIALIZACION DE PRODUCTOS AVICOLAS
ARQUEOL S.A.,Agricultura / Pesca / Ganaderia,"Duran, Guayas",Liderar con excelencia el mercado de exportaciones bananeras del Ecuador y sus actividades
FISHECUADOR,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Empresa dedicada a la pesca , con mas de 15 anos en el mercado Ecuatoriano. con la mas alta tecnologia y mano de obra calificada. buscamos personal ."
Lomo Fino,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa planta procesadora de Productos Carnicos. Lider en Comercializacion de productos carnicos. Con una amplia cartera de prestigiosos clientes en todo el Ecuador.
FONOCUSTIC S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Se dedicara al desarrollo y explotacion agricola en todas sus fases, desde el cultivo y su cosecha hasta su comercializacion. AGRICULTURA, GANADERIA, CAZA Y ACTIVIDADES DE SERVICIOS CONEXAS."
FARMAVET S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Somos una empresa del sector pecuario, comercializamos productos que cumplen estandares internacionales de calidad y brindamos soporte tecnico profesional oportuno, impulsando el compromiso en beneficio mutuo con el cliente, contribuyendo al maximo bienestar del ser humano y preservando el medio ambiente."
Rosaprima,Agricultura / Pesca / Ganaderia,"Cayambe, Pichincha","Rosaprima la mejor floricola del pais es una empresa de produccion y exportacion de rosas con mercados en USA, Rusia y Europa, ubicada en Cayambe. Nuestros procesos estan orientados a garantizar este tipo de calidad de nuestro producto mediante la utilizacion de metodos de produccion respetuosos con el ser humano y la naturaleza."
Cesar Augusto Medina Paez,Agricultura / Pesca / Ganaderia,"La Mana, Cotopaxi",Empresa Productora Bananera. Produce banano de exportacion.
AGROSCOPIO.COM,Agricultura / Pesca / Ganaderia,"Latacunga, Cotopaxi","EMPRESA COMERCIALIZADORA DE MAQUINARIA E INSUMOS AGROPECUARIOS. SOMOS REPRESENTANTES PARA EL ECUADOR DE LAS MARCAS KIOTI, GRILLO, CREMASO, ZEPPELIN, MM."
BIOFEED CIA. LTDA,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",EMPRESA DEDICADA A LA COMERCIALIZACION DE PRODUCTOS DE CONSUMO MASIVO Y VETERINARIOS.
AGRISUM,Agricultura / Pesca / Ganaderia,"El Guabo, El Oro","SOMOS UNA EMPRESA QUE NOS DEDICAMOS A LA VENTA DE INSUMOS, TANTO PARA EL SECTOR AGRICOLA, GANADERO Y PECUARIO. BRINDAMOS ASESORIA TECNICA CONSTANTE, PARA LA TODA LA PROVINCIA DE EL ORO Y PARTE DE LA PROVINCIA DE EL GUAYAS."
Asesores Agricolas La Yapa Cia Ltda.,Agricultura / Pesca / Ganaderia,"Cayambe, Pichincha","Empresa con 15 anos de experiencia en la venta, distribucion de productos agroquimicos en el sector de flores de corte."
AGROVICTORIA S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",ES UNA EMPRESA QUE SE ENCUENTRA EN LA CIUDAD DE LOS RIOS CON SUS FINCAS BANANERA Y DESEA CONTRATAR A PERSONAL EFICAZ RESPONSABLE Y TRABAJADOR PARA UN BUEN AMBIENTE LABORAL
TERRAPRODUCTOS Y SERVICIOS DE AGRICULTURA CIA LTDA.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Terraproductos es una empresa ecuatoriana que brinda servicios y productos al sector floricultor dentro y fuera del pais. Tenemos mas de 10 anos de constitution. Nuestro servicio se enfocan en los analisis de suelo, agua, follaje y patologias en cultivos agricolas. En productos ofrecemos todo tipo de equipo que contribuya al monitoreo y control in situ en finca."
VEAGPA S.A,Agricultura / Pesca / Ganaderia,"Milagro, Guayas",Verificadora del Pacifico
AMAZONICFRESH LTDA,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","EMPRESA DEDICADA AL ACOPIO, COMERCIALIZACION, DISTRIBUCION Y EXPORTACION DE FRUTAS EXOTICAS. CON MAS DE 2 ANOS DE EXPERIENCIA EN OPERACIONES NACIONALES E INTERNACIONALES."
EVOBIOGREEN COMERCIALIZADORA INDUSTRIAL,Agricultura / Pesca / Ganaderia,"Santo Domingo, Santo Domingo de los Tsachilas",---
ANDEANROSES CIA LTDA,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","EMPRESA PRODUCTORA Y EXPORTADORA DE FLORES FRESCAS, ROSAS. NUESTROS PRINCIPALES MERCADOS SON LOS ESTADOS UNIDOS, EUROPA Y RUSIA."
PROTECALEMAN REPRESENTACIONES QUIMICAS S.A,Agricultura / Pesca / Ganaderia,"Duran, Guayas",---
Camaronea El Capitan (CECASA) S.A.,Agricultura / Pesca / Ganaderia,"Machala, El Oro","Empresa privada realiza operaciones de crianza, alimentacion y engorde de"
AGRISUM,Agricultura / Pesca / Ganaderia,"El Guabo, El Oro","SOMOS UNA EMPRESA QUE NOS DEDICAMOS A LA VENTA DE INSUMOS, TANTO PARA EL SECTOR AGRICOLA, GANADERO Y PECUARIO. BRINDAMOS ASESORIA TECNICA CONSTANTE, PARA LA TODA LA PROVINCIA DE EL ORO Y PARTE DE LA PROVINCIA DE EL GUAYAS."
Asesores Agricolas La Yapa Cia Ltda.,Agricultura / Pesca / Ganaderia,"Cayambe, Pichincha","Empresa con 15 anos de experiencia en la venta, distribucion de productos agroquimicos en el sector de flores de corte."
AGROVICTORIA S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",ES UNA EMPRESA QUE SE ENCUENTRA EN LA CIUDAD DE LOS RIOS CON SUS FINCAS BANANERA Y DESEA CONTRATAR A PERSONAL EFICAZ RESPONSABLE Y TRABAJADOR PARA UN BUEN AMBIENTE LABORAL
Aribaflor,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Aribaflor is a flower company located in Ecuador. We specialize in helping wholesalers fulfill all their flower needs of their retail customers. We have access to more than 400 different rose varieties from all the top growers in Ecuador. In addition to roses we also supply a full line of summer flowers.
GRUPO VARGAS CHILE,Agricultura / Pesca / Ganaderia,"Latacunga, Cotopaxi",EMPRESA FLORICOLA
DARTANI S.A.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","DARTANI S.A. E una empreas con mas de 10 anos en el mercado ecuatoriano, sirviendo a las diferentes regiones del pais. Frabrica y comercializa una gama de productos nutricionales con materias primas de la mas alta calidad para cualquier tipo de cultivo"
GREENTECH SOLUTIONS,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","ACOMERC S.A. es una empresa pionera en el desarrollo de tecnologias sustentables y el uso de productos organicos con la finalidad de cubrir las necesidades de nuestros clientes en las areas de Control de Plagas y Mantenimiento de Jardines, venta de Agroinsumos y Asesoria Ambiental."
AGRIMONT S.A,Agricultura / Pesca / Ganaderia,"Quevedo, Los Rios","La seccion de platanos de Noboa, Noboa Banana Exporter (EBN), es uno de los mayores exportadores al mercado europeo y tiene las mayores operaciones comerciales a nivel maritimo de la industria bananera. EBN tiene mas de 7000 hectareas de su propia produccion bananera, con uno de los rendimientos mas altos de la industria. Ademas, la compania compra a varios cientos de 'productores asociados'. El porcentaje de la exportacion ecuatoriana que tiene la compania ha bajado bastante desde hace algunos anos, y actualmente es responsable de cerca del 10 por ciento de los exportaciones ecuatorianas del platano. Noboa ha invertido en algunas mejoras medioambientales como respuesta a las necesidades de los supermercados, pero sigue siendo responsable de algunas de las peores condiciones laborales de la industria internacional."
Jardinasa,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa dedicada a Pasaijismo y mantenimiento de areas verdes
PROGANAVES CIA. LTDA.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Manufactura de Insumos y equipos agricolas y veterinarios.
TERRAPRODUCTOS Y SERVICIOS DE AGRICULTURA CIA LTDA.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Terraproductos es una empresa ecuatoriana que brinda servicios y productos al sector floricultor dentro y fuera del pais. Tenemos mas de 10 anos de constitution. Nuestro servicio se enfocan en los analisis de suelo, agua, follaje y patologias en cultivos agricolas. En productos ofrecemos todo tipo de equipo que contribuya al monitoreo y control in situ en finca."
VEAGPA S.A,Agricultura / Pesca / Ganaderia,"Milagro, Guayas",Verificadora del Pacifico
AMAZONICFRESH LTDA,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","EMPRESA DEDICADA AL ACOPIO, COMERCIALIZACION, DISTRIBUCION Y EXPORTACION DE FRUTAS EXOTICAS. CON MAS DE 2 ANOS DE EXPERIENCIA EN OPERACIONES NACIONALES E INTERNACIONALES."
EVOBIOGREEN COMERCIALIZADORA INDUSTRIAL,Agricultura / Pesca / Ganaderia,"Santo Domingo, Santo Domingo de los Tsachilas",---
ANDEANROSES CIA LTDA,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","EMPRESA PRODUCTORA Y EXPORTADORA DE FLORES FRESCAS, ROSAS. NUESTROS PRINCIPALES MERCADOS SON LOS ESTADOS UNIDOS, EUROPA Y RUSIA."
PROTECALEMAN REPRESENTACIONES QUIMICAS S.A,Agricultura / Pesca / Ganaderia,"Duran, Guayas",---
Camaronea El Capitan (CECASA) S.A.,Agricultura / Pesca / Ganaderia,"Machala, El Oro","Empresa privada realiza operaciones de crianza, alimentacion y engorde de"
AGRICOBANANO,Agricultura / Pesca / Ganaderia,"El Triunfo, Guayas",EMPRESA BANANERA DEDICADA AL CULTIVO DE BANANO
Finca la Victoria,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Empresa floricola. Produccion flores de verano. Aproximadamente 10 hectareas en produccion. Ubicada entre Guayllabamba y el Quinche, aproccimandamente a 40 minutos de quito"
MACROBIO S.A.,Agricultura / Pesca / Ganaderia,"Santa Elena, Santa Elena","camaron, ubicada en el barrio lomas de Ayangue Km 2."
Industria Atunera Arrecifes Marinos,Agricultura / Pesca / Ganaderia,"Manta, Manabi",Somos una empresa dedicada a la fabricacon de atunes y sardinas enlatadas.
Willian Castro,Agricultura / Pesca / Ganaderia,"Ruminahui, Pichincha",Importante empresa con doce anos de experiencia en el mercado ubicada en la provincia de Pichincha (Ecuador) involucrada en el comercio Insumos Agricolas para todo cultivo.
