Empresa,Area,Ubicacion,Descripcion
FRIGORIFICA SONORENSE DJ,Agricultura / Pesca / Ganaderia,"Hermosillo, Sonora","Somos una empresa seria que nos dedicamos a satisfacer a nuestros clientes. Tenemos altos niveles de calidad. Ademas en nuestra empresa tratamos de mantener un ambiente que sea agradable para nuestros trabajadores. Contamos con diferentes sucursales en todo el territorio nacional. Ademas, estamos proximos a implementar servicios de exportacion a todo America, Europa, Asia y Africa."
"TRANSQUIMIA, S.A. DE C.V.",Agricultura / Pesca / Ganaderia,"Temascalapa, Estado de Mexico",
MAZAZUL INTERNACIONAL,Agricultura / Pesca / Ganaderia,"Arriaga, Chiapas",NUESTRA MISION DE MAZAZUL ES ELABORAR ALIMENTOS DESHIDRATADOS DE OPTIMA CALIDAD CONTRIBUYENDO ASI AL GUSTO Y SALUD DE TODOS NUESTROS CONSUMIDORES. AL MISMO TIEMPO FOMENTAMOS EN NUESTROS AGRICULTORES LA IMPORTANCIA Y VENTAJAS DE ESTABLECER UNA AGRICULTURA ORGANICA OBTENIENDO ASI UN PRODUCTO FRESCO DE PRIMERA CALIDAD.
Diosol Chemical,Agricultura / Pesca / Ganaderia,"Culiacan, Sinaloa",
ECO AGRI TEC SC DE RL DE CV,Agricultura / Pesca / Ganaderia,"Ciudad Fernandez, San Luis Potosi","INVERNADERO HIDROPONICO DEDICADO A LA PRODUCCION DE TOMATE DE VARIEDADES PARA SER EMPACADO Y EXPORTADO A EUA, UBICADO EN LA NORIA CD FERNANDEZ, SON 5"
AGRICOLA JUDA,Agricultura / Pesca / Ganaderia,"Irapuato, Guanajuato","SOMOS UNA EMPRESA DEDICADA A LA SUBDISTEIBUCION EN EL ESTADO DE GUANAJUATO Y COLINDANTES DE PRODUCTOS AGRICOLAS COMO HERBICIDAS, FUNGICIDAS e INSECTICIDAS."
Ferquiagro SA de CV,Agricultura / Pesca / Ganaderia,"Rincon de Romos, Aguascalientes","empresa dedicada a la venta de insumos para la agricultura en rincon de romos Aguascalientes, contando con los servicios y soluciones instantaneas"
"Organizacion y Servicios DESA, S.A. de C.V.",Agricultura / Pesca / Ganaderia,"Guaymas, Sonora","Somos un grupo de Empresas dedicados a la Industria Procesadora de Productos del mar. Nuestra mision es producir alimentos de calidad, a partir de las riquezas naturales de nuestros mares, respetando el entorno ecologico."
distribuidora de pollo trauwitz,Agricultura / Pesca / Ganaderia,"Puebla, Puebla",Somos una empresa dedicada a la distribucion de Pollo Procesado con mas de 40 anos de experiencia en la Central de Abastos Puebla.
Ramos Hermanos Internacional,Agricultura / Pesca / Ganaderia,"Juarez, Chihuahua","Desde hace mas de dos decadas Ramos Hermanos se ha caracterizado por brindar a sus clientes productos de primera calidad, buscando siempre el superar las expectativas del mercado."
Agroecologia Intensiva para el campo sa de cv,Agricultura / Pesca / Ganaderia,"Tehuacan, Puebla","Agroecologia Intensiva para el Campo somos una organizacion social que trabaja para nutrir a nuestras comunidades, conectando a Productores mexicanos, con los usuarios de granos y semillas a traves de la produccion, el comercio, el procesamiento y la distribucion. Lo anterior con base en intereses comunes y en los principios de crecimiento, relaciones, empoderamiento, esfuerzo propio y servicio, para satisfacer necesidades individuales y colectivas."
OPERADORA AGROPECUARIA CBI,Agricultura / Pesca / Ganaderia,"Oaxaca de Juarez, Oaxaca",Empresa OPERADORA AGROPECUARIA CBI. Empresa OPERADORA AGROPECUARIA CBI. Empresa OPERADORA AGROPECUARIA CBI. Empresa OPERADORA AGROPECUARIA CBI. Empresa OPERADORA AGROPECUARIA CBI. Empresa OPERADORA AGROPECUARIA CBI. Empresa OPERADORA AGROPECUARIA CBI.
HORTAREN,Agricultura / Pesca / Ganaderia,"Colima, Colima","Somos una empresa agricola legalmente constituida en el estado de Colima, Mexico el 27 de Septiembre del ano 2000 con la actividad de produccion y venta de hortalizas certificadas por GLOBAL GAP y SENASICA."
GREGORIO MARTINEZ ROMAN,Agricultura / Pesca / Ganaderia,"Veracruz, Veracruz","EMPRESA DEDICADA A LA COMPRA Y VENTA DE GANADO, COMERCIALIZADORA DE CARNE AL MAYOREO, CONTAMOS CON ANOS DE EXPERIENCIA QUE AVALAN NUESTRO TRABAJO COMO GARANTIA."
Ajimsa Berries,Agricultura / Pesca / Ganaderia,"Celaya, Guanajuato","Ajimsa Berries es una empresa mexicana dedicada a la produccion de frambuesas en la zona bajio. Con 3 anos experiencia nuestra mision es ser lideres en el mercado. Somos una empresa que cuida y promueve los valores universales, asi como el cuidado de nuestro medio ambiente."
TOMBOX,Agricultura / Pesca / Ganaderia,"San Agustin Tlaxiaca, Hidalgo","Empresa ubicada en el estado de Hidalgo en el municipio de Santiago de Anaya, la cual se dedica al cultivo y a la venta de jitomate de primera calidad con altos estandares y certificaciones se cuenta con 120000.00 m2 , nuestro compromiso es ofrecer la seguridad de que nuestros tomates estan libres de quimicos toxicos y de agentes daninos."
Inteligencia de mercados,Agricultura / Pesca / Ganaderia,"Miguel Hidalgo, Ciudad de Mexico DF","Agencia independiente de generacion y transformacion de datos para la toma de decisiones. con la firme vocacion de ayudar a nuestros clientes con el conocimiento del mercado que necesitan, para mejorar su posicion competitiva. Estudios de mercado, evaluacion de oportunidades de negocio, investigacion de mercados, analisis de competencia, etc."
GRUPO DICABSA,Agricultura / Pesca / Ganaderia,"Queretaro, Queretaro","EMPRESA DEDICADA A LA COMPRA Y VENTA DE PRODUCTO CARNICO (RES, CERDO, PEZCADO Y OTROS TIPOS DE GANADO ) A NIVEL NACIONAL E INTERNACIONAL."
AGRO-IPSA S.A. DE C.V.,Agricultura / Pesca / Ganaderia,"Camargo, Chihuahua","AGRO-IPSA S.A. DE C.V. es una empresa que se dedica la venta e instalacion de sistemas de riego agricolas, asi como a la comercializacion de productos para nutricion vegetal."
Granja Puerta Colorada,Agricultura / Pesca / Ganaderia,"Zapopan, Jalisco",Empresa agropecuaria especializada en la cria de aves ponedoras y cerdos proveedora de pequenas empresas.
IMPULSORA AGRICOLA GANADERA Y COMERCIAL SPR DE RL DE CV,Agricultura / Pesca / Ganaderia,"Cardenas, Tabasco","Nuestra vision es producir y suministrar cana de azucar con calidad y eficiencia al ingenio azucarero, dentro de un marco legal y de mejora continua, colaborando en equipo para el logro de los objetivos organizacionales."
RANCHO,Agricultura / Pesca / Ganaderia,"Huimilpan, Queretaro",---
GRUPO AVICOLA QUINONES,Agricultura / Pesca / Ganaderia,"Zapopan, Jalisco","Grupo Avicola Quinones es una empresa que se dedica a la produccion y venta de carne de pollo y cerdo en pie. Como parte de nuestros procesos productivos, elaboramos alimentos balanceados con materias primas de la mas alta calidad. FILOSOFIA Trabajamos para conseguir nuestros objetivos, vemos por nuestra region y creemos en ello, seguimos cada uno de nuestros valores para cumplir como personas y como trabajadores de Grupo Avicola Quinones. Siempre buscamos aplicar los conocimientos y las tecnicas mas avanzadas y relevantes en la produccion de carne de pollo y de cerdo, asi como las mejores herramientas tecnologicas para incrementar la eficiencia de los procesos de produccion y comercializacion, a traves den mejora continua, insumos de la mas alta calidad y un seguimiento cuidadoso y a conciencia que garantizan solamente los mejores productos y el mejor rendimiento para nuestros inversionistas y colaboradores. VALORES HONESTIDAD Y ETICA hacia nuestros clientes, inversionistas, colaboradores y proveedores para, de esta forma, desarrollarnos en un ambiente en el que todos los procesos son transparentes e inspiran confianza. EMPATIA, ver siempre por el otro para sensibilizarnos y poder entregar productos que alcancen los estandares de calidad que deseamos para nosotros mismos. RESPONSABILIDAD SOCIAL, ver siempre por nuestra poblacion, desarrollando economicamente a nuestra region, cumpliendo cabalmente con todos los requerimientos que se nos demandan por ley y por ser lideres en nuestra industria. COMPROMISO, crecer para poder brindar productos de una calidad cada vez mayor a nuestros consumidores. EFECTIVIDAD, lograr que nuestros procesos se realicen conforme a lo planeado, en tiempo y forma para llegar a nuestra vision. TRABAJO EN EQUIPO, tener la camiseta bien puesta pensando en el bienestar general, compartiendo y aprendiendo de todos los miembros de nuestro equipo."
Fresh Organic King,Agricultura / Pesca / Ganaderia,"La Paz, Baja California Sur",Empacador y comercializador de Frutas y Hortalizas. Trabajamos en toda la Republica y exportamos a USA y Europa......................................
Distribuidora Biobaja,Agricultura / Pesca / Ganaderia,"Comondu, Baja California Sur","Esta empresa esta clasificada dentro del sector 435 -Comercio al por mayor de maquinaria, equipo y mobiliario para actividades agropecuarias, industriales, de servicios y comerciales, y de otra maquinaria y equipo de uso general."
GANADERA VERDUGO SA DE CV,Agricultura / Pesca / Ganaderia,"Culiacan, Sinaloa","Empresa dedicada al giro Ganadero especializado en compra, venta y engorda de ganado bovino en el estado"
RPGC,Agricultura / Pesca / Ganaderia,"Tequila, Jalisco","Importante empresa del ramo agricultor dedicado a la siembra, cultivo, cosecha, produccion, almacenamiento, venta, comercializacion, mercadeo y distribucion de agave azul weber tequilana."
CITRICOS CADILLO S.A DE C.V,Agricultura / Pesca / Ganaderia,"Martinez de la Torre, Veracruz","Empacadora, que exporta limon persa de calidad a los diferentes paises de europa, asia y Estados Unidos, siendo una de las mejores, teniendo un crecimiento en cada una de sus areas."
Avipac,Agricultura / Pesca / Ganaderia,"Tzompantepec, Tlaxcala",Empresa de giro avicola dedicada a la distribucion de carne procesada de recien inicio que busca talentos de la region de Tlaxcala principalmente la zona de tzompantepec
Grupo Empresarial Avitec S.A. de C.V.,Agricultura / Pesca / Ganaderia,"Cuajimalpa de Morelos, Ciudad de Mexico DF",Empresa con mas de 50 anos dedicada a la produccion avicola.
EL TOMATE DE ORO,Agricultura / Pesca / Ganaderia,"Tecamachalco, Puebla","SOMOS UNA EMPRESA DEDICADA A LA VENTA DE AGROQUIMICOS , SEMILLAS, SISTEMAS DE RIEGO Y ACCESORIOS PARA INVERNADERO. FUNDADA EN 2008 Y CON MAS DE 20 SUCURSALES EN EL ESTADO DE PUEBLA Y OAXACA"
Grupo Sustenta Rural,Agricultura / Pesca / Ganaderia,"Puebla, Puebla","Grupo Sustenta Rural es una empresa desarrolladora de negocios para el sector del Agro. Hemos desarrollado patentes que nos permiten ofrecer un servicio diferenciador , enfocado a la proteccion de la planta, conjuntando tecnologia de punta"
Fepo Agropark,Agricultura / Pesca / Ganaderia,"Reynosa, Tamaulipas",Empresa con campos ubicados en General Cepeda Coahuila dedicada a la produccion y empaque de tomate hidroponico en invernadero.
SERVICIOS PROFESIONALES EN ALIMENTOS DESHIDRATADOS,Agricultura / Pesca / Ganaderia,"Corregidora, Queretaro","Nos dedicamos al acondicionamiento de Ingredientes Deshidratados (ESPECIAS Y CONDIMENTOS) ofreciendo servicios de maquila como moliendas, tamizados, detecciones de materia extrana, desmetalizado, reempaques, ajuste de peso, mezclas de vegetales o adicion de aditivos"
PETSBUK,Agricultura / Pesca / Ganaderia,"Ecatepec de Morelos, Estado de Mexico",
Ganadera JALT,Agricultura / Pesca / Ganaderia,"Hermosillo, Sonora",
AG KEM,Agricultura / Pesca / Ganaderia,"Zapopan, Jalisco","AG KEM es una empresa de importacion y distribucion, que provee agroinsumos para todos los cultivos en el todo Mexico. Creada en 2019, logrando con ello una presencia importante en los sectores agricola, industrial y comercial."
PALSA EXPRESS,Agricultura / Pesca / Ganaderia,"La Paz, Estado de Mexico",Empresa lider en proceso de aves con mas de 30 anos de experiencia ubicada al oriente de la zona metropolitana. PROCESADORA DE AVES LEON es una empresa dedicada a Comercio al por mayor de ganado y aves en pie
BIORGANIC PACKING S DE RL DE CV,Agricultura / Pesca / Ganaderia,"Acambaro, Guanajuato","SOMOS UNA EMPRESA NUEVA PRODUCTORA Y EXPORTADORA DE FRUTAS Y HORTALIZAS, OFRECEMOS CRECIMIENTO PROFESIONAL A LOS EMPLEADOS, MUY BUEN AMBIENTE LABORAL."
FRHOMIMEX SA DE CV,Agricultura / Pesca / Ganaderia,"Uruapan, Michoacan","comercializadora / exportadora de aguacate y otros productos frescos a los diversos mercados como Europa y Estados Unidos, estamos en busca de pernal auxiliar para el aerea de logistica y produccion."
NUEVA DEPASE MEXICO,Agricultura / Pesca / Ganaderia,"Culiacan, Sinaloa","somos una empresa dedicada a la compra y venta de productos del mar, actualmente nuestro fuerte es la venta de camaron principalmete, en la cual la empresa a credido en el mercado teniendo exportaciones nacionales e internacionales."
Kleffmann y Partner Mexico,Agricultura / Pesca / Ganaderia,Ciudad de Mexico DF,Kleffmann Group es una empresa multinacional lider en investigacion de mercado dentro del sector agropecuario y veterinario.
Kirbymex S.A.DE C.V.,Agricultura / Pesca / Ganaderia,Coahuila,Kirbymex Empresa del Ramo Metal- Mecanica e Implementos Agricolas
KM Distribucion de Maquinarias SA de CV,Agricultura / Pesca / Ganaderia,"San Pedro Tlaquepaque, Jalisco","La corporacion Kubota fue fundada en 1890 en Osaka, Japon. Desde entonces, se ha convertido en un lider internacional que ofrece una variedad de productos en los sectores siguientes: Maquinaria de combustion interna, Sistemas industriales y materiales, Ingenieria ambiental y Productos ambientales de estilo de vida. Su objetivo ha sido el de trabajar para el desarrollo constante de la sociedad haciendo uso de todas sus capacidades y conocimientos para ofrecer productos y tecnologias superiores. Con esto, Kubota cumple con su mision social y ofrece calidad, innovacion y valor a sus clientes en todo el mundo. Kubota esta comprometida a proveer un amplio rango de maquinaria para satisfacer las diversas necesidades de los negocios agricolas que van desde las pequenas granjas familiares hasta las grandes empresas comerciales."
Cinaproa SPR de RL,Agricultura / Pesca / Ganaderia,"Uruapan, Michoacan",Comercializadora
Guayaberos de la Soledad S.P.R. de R.L.,Agricultura / Pesca / Ganaderia,"Jungapeo, Michoacan",Somos un empresa certificada para el empaque de Guayaba y Chile Manzano para la exportacion a los Esatdos Unidos de Norteamerica y resto del mundo. Orgullosamente la primera en el Estado de Michoacan.
presta serviSA DE CV,Agricultura / Pesca / Ganaderia,"La Piedad, Michoacan",Somos una empresa que se dedica a la elaboracion de alimentos para mascota.
"Rio Verde, S. de R.L. MI",Agricultura / Pesca / Ganaderia,"Temascaltepec, Estado de Mexico","Orquideas Rio Verde promueve la propagacion y conservacion de especies mexicanas de orquideas. Hoy despues de mas de 12 anos de experiencia en el cultivo y propagacion de orquideas, Rio Verde es la primera productora de estas plantas en Mexico y la unica que cuenta con su propio laboratorio de propagacion invitro. Mas de 150 variedades de orquideas son cultivadas en nuestros invernaderos de alta tecnologia siendo nuestros clientes en Mexico y en el extranjero los mejores testigos de la superior calidad de nuestras plantas e hibridos que hemos desarrollado."
Rijk Zwaan Promex S.A. de C.V.,Agricultura / Pesca / Ganaderia,"San Jose Iturbide, Guanajuato","Rijk Zwaan es una empresa que se dedica a desarrollar las mejores variedades para los agricultores a traves de una alta calidad en semillas y servicios. En Mexico estamos ubicados en San Jose Iturbide, Gto, y contamos con 3ha de invernaderos de alta calidad para la produccion de semillas como jitomate y pimiento."
PROPEC Procesos Pecuarios S.A. DE C.V.,Agricultura / Pesca / Ganaderia,"Hermosillo, Sonora","RICER es una nueva planta de procesamiento de carne con especialidad en cerdo que inicia actividades. Su razon de ser es poner al alcance de la industria y de los consumidores productos y derivados de carne que se reconozcan siempre por su alta calidad tanto en productos genericos como en porciones y especialidades, aprovechando 1) la estandarizacion de la produccion primaria de sus proveedores asi como 2) las condiciones de infraestructura de su planta de sacrificio y proceso, y 3) la eficiencia en su operacion."
Alleman Asociados,Agricultura / Pesca / Ganaderia,Extranjero,"Nos dedicamoa a la actividad pesquera, contamos con planta de envasado y procesado y estamos por inagurar planta en Centroamerica"
Rancho Don Alberto,Agricultura / Pesca / Ganaderia,Guanajuato,"Rancho Don Alberto, empresa Agricola productora de Hortalizas Frescas."
Agricola y Ganadera La Esperanza,Agricultura / Pesca / Ganaderia,"Hermosillo, Sonora",Empresa dedicada al giro ganadero y cinegetico
G and H Onion Produce S.A. DE C.V.,Agricultura / Pesca / Ganaderia,Guanajuato,Empreda dedicada a la comercilizacion de hortalizas
Polleria coq poulet,Agricultura / Pesca / Ganaderia,"Puebla, Puebla",Venta de pollo
Grupo Pecuario San Antonio,Agricultura / Pesca / Ganaderia,"Acayucan, Veracruz",Venta de Alimentos Balalnceados.
Sardinas de Sonora SA de CV,Agricultura / Pesca / Ganaderia,"Guaymas, Sonora",Pesca de sardina y elaboracion y venta de harina y aceite de pescado.
Saac Tuul SPR de RL,Agricultura / Pesca / Ganaderia,Yucatan,"Agroempresa, dedicada a la produccion,comercializacion y exportacion de frutas y verduras de la region sureste de Mexico"
Ganaderia de Monterrey sa de cv,Agricultura / Pesca / Ganaderia,Nuevo Leon,Ganaderia de Monterrey sa de cv Dedicada: comercializacion de carne de bobino
Shoppers Consulting S.C.,Agricultura / Pesca / Ganaderia,"Tlatlaya, Estado de Mexico",Shoppers Consulting es una empresa solida y responsable especializada en las auditorias y evaluaciones de Promociones asi como Calidad en el Servicio a traves de la tecnica de Compradores Misteriosos (Mystery Shoppers). Mision Proveer a nuestros clientes con informacion objetiva y sustentable que los lleve a eficientar recursos y aumentar sus ventas. Asi mismo vamos de la mano con nuestros clientes asesorandolos y adentrandolos en la amplia gama de la experiencia en el servicio.
