Empresa,Area,Ubicacion,Descripcion
Fruticola Angol,Agricultura / Pesca / Ganaderia,"Angol, Araucania","SOMOS UNA EMPRESA CHILENA FORMADA POR SOCIOS DE RECONOCIDO PRESTIGIO NACIONAL E INTERNACIONAL EN EL AMBITO DE LA PRODUCCION, PROCESO Y EXPORTACION DE FRUTAS, QUE UNIERON SUS ESFUERZOS PARA SATISFACER LOS REQUERIMIENTOS CADA DIA MAS EXIGENTES DE LOS DIFERENTES MERCADOS INTERNACIONALES DE FRUTA FRESCA. INICIAMOS NUESTRAS ACTIVIDADES DURANTE EL ANO 2006 PROCESANDO FRUTA QUE HA SIDO EXPORTADA CON GRAN EXITO A DIFERENTES MERCADOS INTERNACIONALES, DANDO ESPECIAL ENFASIS EN EL CULTIVO DE LAS MEJORES RELACIONES CON NUESTROS CLIENTES, EL CUMPLIMIENTO DE LAS NORMAS DE CALIDAD DE LOS MERCADOS DE DESTINO, EL FORTALECIMIENTO Y CAPACITACION DE NUESTRO EQUIPO DE TRABAJO Y EL RESPETO POR EL MEDIO AMBIENTE...."
Multiexport Foods,Agricultura / Pesca / Ganaderia,"Puerto Montt, Los Lagos","Somos una empresa productora de alimentos dedicada al cultivo y produccion de salmones, con 25 anos de experiencia y tradicion en la industria acuicola."
TFL - The Fresh Link,Agricultura / Pesca / Ganaderia,"Santiago - Quilicura, R.Metropolitana",Alimentacion
PLUS INDUSTRIAL,Agricultura / Pesca / Ganaderia,"Puerto Montt, Los Lagos",EMPRESA LIDER EN SERVICIOS DE ASEO
Aloseafood,Agricultura / Pesca / Ganaderia,"Santiago Centro, R.Metropolitana","Somos una empresa dedicada a la exportacion e importacion de productos del mar, entregando a nuestros clientes los mejores productos del mar de Chile."
Agricola bauza s.a.,Agricultura / Pesca / Ganaderia,"Santiago - Las condes, R.Metropolitana",Empresa agricola
Avicola Andina,Agricultura / Pesca / Ganaderia,"San Antonio, Valparaiso",Empresa dedicada a la produccion de huevo para consumo Humano de la marga Yemita.
Rio Coihue S.A.,Agricultura / Pesca / Ganaderia,"Maullin, Los Lagos","Empresa del sector salmonicultor, presta servicios en el area de bioensayos a las industrias de alimentos para peces, Farmaceuticas veterinarias, etc."
vina chinigue,Agricultura / Pesca / Ganaderia,"Melipilla, R.Metropolitana","Bodega de vinos, orientada a la produccion y comercializacion de vinos embotellados y a granel-"
Agricola Los Cerezos Ltda.,Agricultura / Pesca / Ganaderia,"Curico, Maule","ALSU es una empresa dedicada al rubro agricola, principalmente a la produccion de cerezas. Somos productores, procesadores y exportadores de nuestros productos, lo que hace que estemos involucrados en cada uno de los procesos de nuestra fruta, hasta su llegada a destino."
PROYECTOS OCEANICOS PROCEANIC S.A.,Agricultura / Pesca / Ganaderia,"Santiago - Providencia, R.Metropolitana","Empresa dedicada a Estudios de ingenieria de proyectos Oceanicos , lacustres -submarinos - mareas"
Ganadera SyM,Agricultura / Pesca / Ganaderia,"Santiago Centro, R.Metropolitana","Empresa dedicada al rubro ganadero, carnes porcionadas por mayor y al detalle"
Massai,Agricultura / Pesca / Ganaderia,"Rancagua, Libertador B. O Higgins",Massai Agricultural Services es una empresa fundada en el ano 1985 y que se dedica principalmente a la Investigacion de semillas de Maiz y Soya.
Administracion VDN SpA,Agricultura / Pesca / Ganaderia,"Santiago - Huechuraba, R.Metropolitana",Empresa Comercializadora de Frutos Secos.
Cerdicom Ltda,Agricultura / Pesca / Ganaderia,"Santiago - San Miguel, R.Metropolitana","Empresa dedicada al desposte de varas de cerdo y comercializacion de carne fresca y congelada a granel y mayoreo, importacion directa desde los mercados mas exigentes. Mas de 25 anos en el mercado"
Asagrin Capacita SPA,Agricultura / Pesca / Ganaderia,"Santiago - Providencia, R.Metropolitana","Fundada en 1992, Asagrin es una empresa consultora especializada en el sector agropecuario, que ofrece servicios orientados a mejorar la administracion, el gerenciamiento y los resultados economicos de negocios agricolas y ganaderos, a traves del entrenamiento (Coaching), la capacitacion de las personas encargadas de la organizacion, la planificacion, la ejecucion y el control de sus operaciones."
Vina Casablanca S.A,Agricultura / Pesca / Ganaderia,"Casablanca, Valparaiso",Vina Casablanca.
Agricola El Remanso,Agricultura / Pesca / Ganaderia,"Melipilla, R.Metropolitana",Produccion y exportacion de palta hass
Tienda clinica vet,Agricultura / Pesca / Ganaderia,"Santiago Centro, R.Metropolitana",Clinica veterinaria y pet shop
AGRICOLA SPOLETO SPA,Agricultura / Pesca / Ganaderia,"Santiago - Las condes, R.Metropolitana",PRESTIGIOSA EMPRESA DEL RUBRO AGRICOLA
CROP MONITOR,Agricultura / Pesca / Ganaderia,"Colina, R.Metropolitana",CONSULTORA DE INGENIERIA Y AGROINDUSTRIAL. SERVICIOS AGRONOMICOS Y DE ANALISIS EN TERRENO. MAPEO DE HUERTOS CON DRONES Y ANALISIS DE SAVIA EN HUERTOS FRUTALES
VINEDOS ERRAZURIZ OVALLE S.A.,Agricultura / Pesca / Ganaderia,"Santiago Centro, R.Metropolitana",La familia Errazuriz Ovalle ha producido vinos desde 1994 en mas de 2.800 hectareas del valle de Colchagua. Anualmente variedades tintas y blancas son producidas en las dependencias de Vinedos Marchigue. Reconocido mundialmente como area de produccion de uvas de alta calidad
Vilkun,Agricultura / Pesca / Ganaderia,"Vilcun, Araucania",VILKUN INFUSED BERRIES AND CHERRIES
VINA SANTA CAROLINA S.A.,Agricultura / Pesca / Ganaderia,"Santiago - Macul, R.Metropolitana","Santa Carolina es parte de Carolina Wine Brands, uno de los principales grupos vitivinicolas de Chile. Con mas de 140 anos de historia, es una de las vinas mas antiguas de Chile."
Agro Frio Central,Agricultura / Pesca / Ganaderia,"Curico, Maule","Somos una empresa fruticola chilena con anos de experiencia en el rubro, en la cual nos hemos ido superando dia a dia hasta lograr participar en toda la cadena de procesos, comenzando en el campo, produccion y empaque, hasta finalizar en la exportacion de fruta. Cabe destacar que el total de nuestras exportaciones provienen de cosechas propias."
Geomar S.A,Agricultura / Pesca / Ganaderia,"Coronel, Biobio","Geomar fue fundada en 1993 y un ano despues del comienzo de la operacion, que comenzo nuestra primera planta de procesamiento de productos del mar en conserva en Concepcion."
Empresa Tecnica y Comercial Limitada,Agricultura / Pesca / Ganaderia,"Santiago Centro, R.Metropolitana","Importante empresa del Rubro de representacion de importantes marcas Europeas, por lo cual importamos Maquinarias o Repuestos a empresas como vitinicolas, agroindustrias, alimentos, bebestibles, farmaceuticos, lacteos, entre otros."
Inglobo Europa,Agricultura / Pesca / Ganaderia,Extranjero,"Control de calidad para fruta de exportacion en destino, principalmente en los puertos: Rotterdam, Antwerpen,Sheerness, Barcelona, Vigo y Setubal"
RGP Associates,Agricultura / Pesca / Ganaderia,"Santiago - Lo Barnechea, R.Metropolitana","Empresa Familiar dedicada a la Exportacion y comercializacion principalmente de Fruta,y representaciones de empresas extranjeras ligadas al comercio Agricola."
ControlBest Limitada,Agricultura / Pesca / Ganaderia,"Quillota, Valparaiso",Expertos en Manejo Integral de Plagas Especialistas en Control Biologico de Plagas Insumos para agricultura ecologica
Asegcor Ltda,Agricultura / Pesca / Ganaderia,R.Metropolitana,"Nuestra empresa presta servicios a empresas de Aire Acondicionado y electronica en buses, servicio de prevencion de riesgos, servicio de seguridad a bodegas, servicio a carnicerias"
Agricola y Forestal Arco Iris S.A.,Agricultura / Pesca / Ganaderia,"Requinoa, Libertador B. O Higgins","Vina en expansion, dedicada a la elaboracion de Vinos."
Forestal y Agricola Yukon Ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,Empresa Forestal con plantas en el sur de Chile
.Pamela Munoz,Agricultura / Pesca / Ganaderia,R.Metropolitana,Exportadores agricolas.
Marfrig Chile S.A.,Agricultura / Pesca / Ganaderia,"San Bernardo, R.Metropolitana","Nuestra empresa es una multinacional dedicada al almacenamiento y distribucion de productos carneos,"
Agroenzymas de Chile SPA,Agricultura / Pesca / Ganaderia,"Alhue, R.Metropolitana","Empresa mexicana dedicada a la venta de productos quimicos agricolas, con presencia en Norteamerica, Sudamerica y Centromerica."
Frigorifico de Osorno S.A,Agricultura / Pesca / Ganaderia,"Ancud, Los Lagos","Frigorifico de Osorno - Bienvenidos Frigosorno, una empresa con mas de 65 anos de experiencia al servicio de sus clientes. Orientada a faena de bovinos, al desposte y procesamiento, cuenta con todos sus procesos amparados bajo un estricto sistema HACCP. Nuestra Mision nos compromete a buscar mercados en forma permanente. Hoy estamos habilitados y exportamos a los principales mercados del mundo. Mision FRIGOSORNO, lideres exportadores en carnes de excelencia, desde las verdes praderas del Sur de Chile, para conquistar los paladares mas exigentes del mundo y el pais, compartiendo beneficios y cuidando el medio ambiente. Vision Somos una industria eficiente y moderna , con personal calificado, cohesionado y autocontrolado. De prestigio reconocido a nivel mundial, comprometidos con la conquista sostenida de los mercados, en alianza con nuestros proveedores, identificando a FRIGOSORNO con Chile."
Fresh Land Chile S.A.,Agricultura / Pesca / Ganaderia,"Santiago - Las condes, R.Metropolitana","Nuestra Mision es producir y exportar fruta fresca, bajo normas de maxima calidad, respetando el medio ambiente y bien estar social, entregando un producto en optimas condiciones en el mercado destino."
Pollo Pituco S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,"Empresa Retail, formada por inversionistas, para nueva cadena de Pollos Asados"
Sociedad Vivero Rancagua S.A,Agricultura / Pesca / Ganaderia,"Rancagua, Libertador B. O Higgins","Con mas de 27 anos de experiencia produciendo arboles frutales, Vivero Rancagua es una de las empresas con mas trayectoria en su rubro. Fue fundada en 1977 por el ingeniero agronomo M.S. Claudio Vergara O. quien visualizo la necesidad de plantas frutales de optima calidad para el desarrollo de la industria fruticola. Desde entonces Vivero Rancagua ha ido adoptando las nuevas tendencias mundiales, incorporando nuevas variedades y patrones, mejorando la tecnologia, siempre buscando la produccion de plantas de calidad. Especializacion La especializacion de la empresa ha sido la produccion de plantas de cerezo, teniendo como ventaja la experiencia de produccion y exportacion directa de cerezas en la zona central desde 1985 a traves de su filial Exportadora Rancagua (RANCO). En su afan de innovacion, la empresa ha plantado huertos de cerezas en las zonas de Osorno, y Chile Chico (XI Region) lo que le ha aportado una valiosa experiencia en el comportamiento de las diferentes variedades en distintas latitudes y climas. Oferta Vivero Rancagua produce ademas otros frutales, como manzanos, perales, duraznos conserveros, ciruelos y almendros. A traves de su participacion en el Consorcio de Viveros de Chile, tiene la representacion de las nuevas variedades de manzano Jazz y Pacific Rose de ENZA y de peral Taylors Gold. Adicionalmente tiene la representacion en Chile de todos las variedades de carozos de Sun World International, Inc. (ciruelos Black Diamond(r))."
Comision Nacional de Riego,Agricultura / Pesca / Ganaderia,"Santiago Centro, R.Metropolitana","La Comision Naciona de Riego tiene como mision asegurar el incremento y mejoramiento de la superficie regada del pais mediante la formulacion de la politica, estudios y programas y proyectos que aporten al mejoramiento de la competitividad de los agricultores/as y las organizaciones de regantes."
COMERCIALIZADORA Y EXPORTADORA CERRO BLANCO LIMITADA,Agricultura / Pesca / Ganaderia,"Santiago - Providencia, R.Metropolitana","Empresa dedicada a la exportacion de de fruta fresca, como arandanos, manzanas y uvas, destinado a los mercados de USA, Europa, Latino America y Asia."
VINA URETA,Agricultura / Pesca / Ganaderia,"Peralillo, Libertador B. O Higgins",EMPRESA AGROINDUSTRIAL DEL SECTOR VITIVINICOLA DEL SECTOR DE COLCHAGUA
Frigocal,Agricultura / Pesca / Ganaderia,"Calera, Valparaiso","Desde 1980, Frigocal se ha dedicado al procesamiento y comercializacion de productos carnicos, poniendo enfasis en la calidad como eje central de su gestion. Empresa destinada al faenamiento de ganado mayor y menor como giro principal, ademas cuenta con salas de ventas de productos carnicos."
Agricola El Roble Ltda,Agricultura / Pesca / Ganaderia,"Colina, R.Metropolitana",empresa agricola fruticola la administracion se ubica en colina los campos productivos se encuentran la quinta region se especializa en palta limon almendra
PROVERDE S.A.,Agricultura / Pesca / Ganaderia,"Santiago - Quilicura, R.Metropolitana","Empresa del rubro de Alimentacion, dedicada al proceso de vegetales y frutas para la elaboracion de platos preparados frescos, para distribucion interna."
Sociedad Agricola Los Tilos SPA,Agricultura / Pesca / Ganaderia,"Romeral, Maule",
Molino La Estampa,Agricultura / Pesca / Ganaderia,"Santiago - Independencia, R.Metropolitana",Empresa encargada de la fabricacion de harinas de trigo y otros productos. Es una empresa reconocida en el pais ya que cumplira 120 anos desde que se fundo.
FUNDO SANTA ROSA,Agricultura / Pesca / Ganaderia,"Santiago - Providencia, R.Metropolitana",
ORIZON S.A.,Agricultura / Pesca / Ganaderia,"Coronel, Biobio","Somos Orizon S.A., una Compania del Grupo de Empresas Copec -uno de los mayores conglomerados empresariales de America del Sur, con inversiones en el sector forestal, pesquero y energetico (combustibles y generacion electrica). Elaboramos y comercializamos alimentos para el consumo humano y de aplicacion industrial, a partir de los recursos naturales."
Vina Saavedra Ltda,Agricultura / Pesca / Ganaderia,"San Javier, Maule","Vitivinocla, agricola exrtadora y envasadora de vinos, venta a granel y envasado de vino tinto blanco y con denominacion, exportaciones a china y EEUU"
Servicios de Frio Romeral Limitada,Agricultura / Pesca / Ganaderia,"Curico, Maule","Empresa dedicada a la produccion de fruta fresca como Manzanas, Peras Ciruelas Cerezas y Kiwis con un frigorifico para proceso de Ciruelas, Cerezas, kiwis y Peras."
Seafood resources Chile S.A.,Agricultura / Pesca / Ganaderia,"Santiago - Huechuraba, R.Metropolitana","Cultivo , crianza , produccion comercializacion y exportacion de especies marinas, con dos planta una en las Cruces y otra en Los Molles. donde se realiza la produccion, con una oficina en santiago donde se centraliza la informacion adminitrativa y contable."
PROVERDE S.A.,Agricultura / Pesca / Ganaderia,"Santiago - Quilicura, R.Metropolitana","Empresa del rubro de Alimentacion, dedicada al proceso de vegetales y frutas para la elaboracion de platos preparados frescos, para distribucion interna."
Frigocal,Agricultura / Pesca / Ganaderia,"Calera, Valparaiso","Desde 1980, Frigocal se ha dedicado al procesamiento y comercializacion de productos carnicos, poniendo enfasis en la calidad como eje central de su gestion. Empresa destinada al faenamiento de ganado mayor y menor como giro principal, ademas cuenta con salas de ventas de productos carnicos."
Full Atun,Agricultura / Pesca / Ganaderia,"Santiago - Las condes, R.Metropolitana","Empresa dedicada a la importacion, exportacion y venta directa de productos congelados del mar. Tales como; salmon, pez mantequilla, Atun aleta amarilla en todos sus formatos, Navajuelas, Jaibas, locos, camarones."
Seafood resources Chile S.A.,Agricultura / Pesca / Ganaderia,"Santiago - Huechuraba, R.Metropolitana","Cultivo , crianza , produccion comercializacion y exportacion de especies marinas, con dos planta una en las Cruces y otra en Los Molles. donde se realiza la produccion, con una oficina en santiago donde se centraliza la informacion adminitrativa y contable."
ORIZON S.A.,Agricultura / Pesca / Ganaderia,"Coronel, Biobio","Somos Orizon S.A., una Compania del Grupo de Empresas Copec -uno de los mayores conglomerados empresariales de America del Sur, con inversiones en el sector forestal, pesquero y energetico (combustibles y generacion electrica). Elaboramos y comercializamos alimentos para el consumo humano y de aplicacion industrial, a partir de los recursos naturales."
AGRICOLA SUMAYA LTDA.,Agricultura / Pesca / Ganaderia,"Santiago - Cerrillos, R.Metropolitana","AGRICOLA DEDICADA AL RUBRO DE CRIANZA DE CABALLO FINA SANGRE, CON SUCURSALES EN REGIONES, SANTIAGO. CASA MATRIZ UBICADA EN AVENIDA LUIS PASTEUR 5850, OFICINA 305, VITACURA."
SERGIO Moran Olmos Agricola EIRL,Agricultura / Pesca / Ganaderia,"Paine, R.Metropolitana","Empresa con 10 anos fe trayectoria en roduccion de hortalizas gourmet enfocada a la venta en agroindustria y cadenas de restaurant. Nivel de tecnificacion medio alto; cosecha todo los dias habiles del ano. En constante mejoras tecnicas y humanas. Existe un equipo de trabajo de 2 ingenieros agronomos un capataz y 16 empleados agricolas. Actualmente estamos en etapa de mejoras tecnicas en riego, packing para mejorar eficiencia productiva y humana. Se requiere contratar tecnicos de nivel medio para formar equipos de trabajo por area, por ello se busca personas comprometidas con los objetivos de la empresa, que gusten del trabajo de campo y en equipo"
El Camino Dairy Farm,Agricultura / Pesca / Ganaderia,"Loncoche, Araucania","Empresa que elabora productos lacteos premium en el sur de Chile. Sus productos son libres de espesantes, colorantes y preservantes. La leche es unicamente de vaca de libre pastoreo."
Acuafood,Agricultura / Pesca / Ganaderia,"Puerto Montt, Los Lagos","Acuafood es una empresa joven.Funcionamos en forma seria, cumpliendo a cabalidad con la normativa sanitaria, laboral y ambiental vigentes. Poseemos valores solidos, nos desenvolvemos en base a la transparencia y honestidad en la gestion y buscamos establecer relaciones comerciales de largo plazo. Desarrollamos nuestros servicios, de procesamiento de salmones, peces pelagicos, moluscos y crustaceos, buscando la innovacion de productos.Los principales mercados de destinos de salmones y demas alimentos congelados y semi preparados que procesamos son Japon y USA."
